ID,INCIDENT_DATE,STATE,AIRPORT_ID,AIRPORT,OPID,OPERATOR,SPECIES_ID,SPECIES_GROUP,SPECIES,DAMAGE,INCIDENT_YEAR,TIME_OF_DAY,TIME,HEIGHT,SPEED,PHASE_OF_FLT,BIRDS_STRUCK,SIZE
2700,9/21/15 0:00,OR,KLMT,KLAMATH FALLS INTL,UNK,UNKNOWN,O2203,Bird,Eurasian collared dove,,2015,,,0,0,,10-Feb,Small
2701,9/21/15 0:00,OR,KPDX,PORTLAND INTL (OR),UAL,UNITED AIRLINES,UNKB,Bird,Unknown bird,N,2015,,,67,0,,1,
2702,9/19/15 0:00,OR,KPDX,PORTLAND INTL (OR),FFT,FRONTIER AIRLINES,UNKBM,Bird,Unknown bird - medium,N,2015,Night,2300,3000,180,Approach,1,Medium
2703,9/18/15 0:00,OR,KPDX,PORTLAND INTL (OR),AAL,AMERICAN AIRLINES,YI005,Bird,Barn swallow,N,2015,Day,1315,0,0,Landing Roll,1,Small
2704,9/18/15 0:00,OR,KPDX,PORTLAND INTL (OR),UNK,UNKNOWN,Z6014,Bird,Hermit thrush,,2015,,,0,0,,1,Small
2705,9/17/15 0:00,OR,KPDX,PORTLAND INTL (OR),UNK,UNKNOWN,T1007,Bird,Vaux's swift,,2015,,,0,0,,1,Small
2706,9/15/15 0:00,OR,KPDX,PORTLAND INTL (OR),QXE,HORIZON AIR,K5114,Bird,American kestrel,N,2015,Day,1620,5,120,Approach,1,Small
2707,9/13/15 0:00,OR,KMFR,ROGUE VALLEY INTL - MEDFORD ARPT,SKW,SKYWEST AIRLINES,O2111,Bird,Rock pigeon,N,2015,Day,1815,0,0,Landing Roll,10-Feb,Small
2708,9/12/15 0:00,OR,KPDX,PORTLAND INTL (OR),FFT,FRONTIER AIRLINES,UNKBS,Bird,Unknown bird - small,N,2015,,,1000,170,Climb,1,Small
2709,9/11/15 0:00,OR,KMFR,ROGUE VALLEY INTL - MEDFORD ARPT,UNK,UNKNOWN,O2205,Bird,Mourning dove,,2015,,,0,0,,10-Feb,Small
2710,9/9/15 0:00,OR,KEUG,MAHLON SWEET FLD,SKW,SKYWEST AIRLINES,O2110,Bird,Band-tailed pigeon,N,2015,Night,2355,0,0,,1,Small
2711,9/6/15 0:00,OR,KPDX,PORTLAND INTL (OR),UNK,UNKNOWN,YI005,Bird,Barn swallow,,2015,,,0,0,,1,Small
2712,9/5/15 0:00,OR,KPDX,PORTLAND INTL (OR),UAL,UNITED AIRLINES,YI005,Bird,Barn swallow,N,2015,Day,1127,0,0,Landing Roll,10-Feb,Small
2713,9/3/15 0:00,OR,KOTH,SOUTHWEST OREGON REGIONAL ARPT,NJT,NETJETS AVIATION,YI005,Bird,Barn swallow,N,2015,Day,830,0,100,Take-off run,1,Small
2714,9/1/15 0:00,OR,KMFR,ROGUE VALLEY INTL - MEDFORD ARPT,UNK,UNKNOWN,Z6,Bird,Thrushes,,2015,,,0,0,,1,Small
2715,8/31/15 0:00,OR,KPDX,PORTLAND INTL (OR),DAL,DELTA AIR LINES,YI005,Bird,Barn swallow,,2015,Day,1200,0,0,Approach,1,Small
2716,8/31/15 0:00,OR,KPDX,PORTLAND INTL (OR),JBU,JETBLUE AIRWAYS,K5114,Bird,American kestrel,N,2015,,,0,0,Landing Roll,1,Small
2717,8/26/15 0:00,OR,KPDX,PORTLAND INTL (OR),QXE,HORIZON AIR,ZX303,Bird,Savannah sparrow,N,2015,Day,737,0,0,Approach,1,Small
2718,8/25/15 0:00,OR,KPDX,PORTLAND INTL (OR),UNK,UNKNOWN,K5114,Bird,American kestrel,,2015,,,0,0,,1,Small
2719,8/25/15 0:00,OR,KPDX,PORTLAND INTL (OR),UNK,UNKNOWN,YI005,Bird,Barn swallow,,2015,,,0,0,,1,Small
2720,8/17/15 0:00,OR,KSLE,MCNARY FLD ARPT,UNK,UNKNOWN,K5114,Bird,American kestrel,,2015,,,0,0,,1,Small
2721,8/13/15 0:00,OR,KPDX,PORTLAND INTL (OR),UNK,UNKNOWN,1C2104,Mammal,Little brown bat,,2015,,,0,0,,1,Small
2722,8/13/15 0:00,OR,KTTD,PORTLAND-TROUTDALE ARPT,BUS,BUSINESS,T1007,Bird,Vaux's swift,N,2015,Day,1845,0,0,Descent,1,Small
2723,8/12/15 0:00,OR,KRDM,ROBERTS FIELD ARPT,UNK,UNKNOWN,O2205,Bird,Mourning dove,,2015,,,0,0,,1,Small
2724,8/11/15 0:00,OR,KPDX,PORTLAND INTL (OR),UNK,UNKNOWN,YI005,Bird,Barn swallow,,2015,,,0,0,,1,Small
2725,8/11/15 0:00,OR,KPDX,PORTLAND INTL (OR),UNK,UNKNOWN,1C2105,Mammal,Big brown bat,,2015,,,0,0,,1,Small
2726,8/10/15 0:00,OR,KSLE,MCNARY FLD ARPT,UNK,UNKNOWN,K5114,Bird,American kestrel,,2015,,,0,0,,1,Small
2727,8/10/15 0:00,OR,KPDX,PORTLAND INTL (OR),BUS,BUSINESS,UNKBS,Bird,Unknown bird - small,N,2015,Day,806,0,0,Approach,1,Small
2728,8/8/15 0:00,OR,KPDX,PORTLAND INTL (OR),ASA,ALASKA AIRLINES,T1007,Bird,Vaux's swift,N,2015,Day,1056,50,130,Approach,1,Small
2729,8/8/15 0:00,OR,KMFR,ROGUE VALLEY INTL - MEDFORD ARPT,UNK,UNKNOWN,O2111,Bird,Rock pigeon,,2015,,,0,0,,1,Small
2730,8/4/15 0:00,OR,KPDX,PORTLAND INTL (OR),UNK,UNKNOWN,T1007,Bird,Vaux's swift,,2015,,,0,0,,1,Small
2731,8/3/15 0:00,OR,KMFR,ROGUE VALLEY INTL - MEDFORD ARPT,UNK,UNKNOWN,K5114,Bird,American kestrel,,2015,,,0,0,,1,Small
2732,7/31/15 0:00,OR,KPDX,PORTLAND INTL (OR),DAL,DELTA AIR LINES,YM1102,Bird,American crow,N,2015,Day,713,0,0,Take-off run,1,Medium
2733,7/31/15 0:00,OR,KTTD,PORTLAND-TROUTDALE ARPT,BUS,BUSINESS,UNKBS,Bird,Unknown bird - small,N,2015,Night,2300,5,5,Taxi,1,Small
2734,7/30/15 0:00,OR,KPDX,PORTLAND INTL (OR),AAL,AMERICAN AIRLINES,UNKBS,Bird,Unknown bird - small,N,2015,Night,2230,1000,150,Approach,1,Small
2735,7/30/15 0:00,OR,KPDX,PORTLAND INTL (OR),UNK,UNKNOWN,R1101,Bird,Barn owl,,2015,,,0,0,,1,Small
2736,7/28/15 0:00,OR,KPDX,PORTLAND INTL (OR),UPS,UPS AIRLINES,UNKBS,Bird,Unknown bird - small,N,2015,Night,445,1500,150,Approach,1,Small
2737,7/27/15 0:00,OR,KPDX,PORTLAND INTL (OR),QXE,HORIZON AIR,YI005,Bird,Barn swallow,N,2015,Day,1710,0,115,Landing Roll,1,Small
2738,7/26/15 0:00,OR,KPDX,PORTLAND INTL (OR),SWA,SOUTHWEST AIRLINES,UNKBS,Bird,Unknown bird - small,N,2015,Day,1545,5,145,Approach,1,Small
2739,7/26/15 0:00,OR,KPDX,PORTLAND INTL (OR),SWA,SOUTHWEST AIRLINES,1C2201,Mammal,Brazilian free-tailed bat,N,2015,Day,1550,15,120,Approach,10-Feb,Small
2740,7/25/15 0:00,OR,KPDX,PORTLAND INTL (OR),ASA,ALASKA AIRLINES,Y,Bird,Perching birds (y),N,2015,Night,2045,0,0,Landing Roll,1,Small
2741,7/23/15 0:00,OR,KHIO,PORTLAND-HILLSBORO ARPT,UNK,UNKNOWN,K5114,Bird,American kestrel,,2015,,,0,0,,1,Small
2742,7/20/15 0:00,OR,KMFR,ROGUE VALLEY INTL - MEDFORD ARPT,UNK,UNKNOWN,K5114,Bird,American kestrel,,2015,,,0,0,,1,Small
2743,7/20/15 0:00,OR,KPDX,PORTLAND INTL (OR),UNK,UNKNOWN,R1101,Bird,Barn owl,,2015,,,0,0,,1,Small
2744,7/19/15 0:00,OR,KMFR,ROGUE VALLEY INTL - MEDFORD ARPT,UNK,UNKNOWN,O2205,Bird,Mourning dove,,2015,,,0,0,,1,Small
2745,7/17/15 0:00,OR,KPDX,PORTLAND INTL (OR),SWA,SOUTHWEST AIRLINES,YI009,Bird,Cliff swallow,N,2015,Day,1131,0,0,Landing Roll,1,Small
2746,7/16/15 0:00,OR,KPDX,PORTLAND INTL (OR),DAL,DELTA AIR LINES,T1007,Bird,Vaux's swift,N,2015,Day,1050,0,0,Approach,1,Small
2747,7/16/15 0:00,OR,KHIO,PORTLAND-HILLSBORO ARPT,UNK,UNKNOWN,T1007,Bird,Vaux's swift,,2015,,,0,0,,1,Small
2748,7/14/15 0:00,OR,KMFR,ROGUE VALLEY INTL - MEDFORD ARPT,SKW,SKYWEST AIRLINES,ZZ201,Bird,House sparrow,N,2015,Day,,0,0,Landing Roll,1,Small
2749,7/14/15 0:00,OR,KPDX,PORTLAND INTL (OR),UNK,UNKNOWN,K5114,Bird,American kestrel,,2015,,,0,0,,1,Small
2750,7/13/15 0:00,OR,KPDX,PORTLAND INTL (OR),ASA,ALASKA AIRLINES,YI009,Bird,Cliff swallow,N,2015,Day,837,0,0,Landing Roll,1,Small
2751,7/12/15 0:00,OR,KPDX,PORTLAND INTL (OR),CPA,CATHAY PACIFIC,T1007,Bird,Vaux's swift,,2015,Day,1145,300,0,Climb,1,Small
2752,7/10/15 0:00,OR,KRDM,ROBERTS FIELD ARPT,QXE,HORIZON AIR,ZZ201,Bird,House sparrow,,2015,Day,800,0,0,Take-off run,1,Small
2753,7/10/15 0:00,OR,KRDM,ROBERTS FIELD ARPT,QXE,HORIZON AIR,UNKB,Bird,Unknown bird,N,2015,,,0,0,APPROACH,10-Feb,
2754,7/9/15 0:00,OR,KEUG,MAHLON SWEET FLD,SKW,SKYWEST AIRLINES,YI005,Bird,Barn swallow,N,2015,Day,1335,8,100,Approach,1,Small
2755,7/9/15 0:00,OR,KPDX,PORTLAND INTL (OR),UNK,UNKNOWN,YM1102,Bird,American crow,,2015,,,0,0,,1,Medium
2756,7/8/15 0:00,OR,KMFR,ROGUE VALLEY INTL - MEDFORD ARPT,QXE,HORIZON AIR,ZX3,Bird,Sparrows,N,2015,Day,1845,0,0,Approach,1,Small
2757,7/6/15 0:00,OR,KPDX,PORTLAND INTL (OR),QXE,HORIZON AIR,K5114,Bird,American kestrel,,2015,Day,1925,0,40,Landing Roll,1,Small
2758,6/30/15 0:00,OR,KBDN,BEND MUNICIPAL ARPT,BUS,BUSINESS,UNKBS,Bird,Unknown bird - small,N,2015,Day,1510,200,100,Approach,1,Small
2759,6/29/15 0:00,OR,KPDX,PORTLAND INTL (OR),SWA,SOUTHWEST AIRLINES,YI009,Bird,Cliff swallow,,2015,Day,1211,0,0,Climb,1,Small
2760,6/29/15 0:00,OR,KEUG,MAHLON SWEET FLD,SKW,SKYWEST AIRLINES,N5111,Bird,Killdeer,N,2015,Night,2145,10,0,Approach,1,Small
2761,6/26/15 0:00,OR,KLMT,KLAMATH FALLS INTL,UNK,UNKNOWN,YH004,Bird,Horned lark,,2015,,,0,0,,1,Small
2762,6/24/15 0:00,OR,KLMT,KLAMATH FALLS INTL,UNK,UNKNOWN,YI009,Bird,Cliff swallow,,2015,,,0,0,,10-Feb,Small
2763,6/21/15 0:00,OR,KPDX,PORTLAND INTL (OR),UNK,UNKNOWN,YI011,Bird,Violet-green swallow,,2015,,,0,0,,1,Small
2764,6/19/15 0:00,OR,KMFR,ROGUE VALLEY INTL - MEDFORD ARPT,BUS,BUSINESS,K5114,Bird,American kestrel,N,2015,Day,950,0,0,Landing Roll,1,Small
2765,6/18/15 0:00,OR,KMFR,ROGUE VALLEY INTL - MEDFORD ARPT,AAY,ALLEGIANT AIR,UNKBM,Bird,Unknown bird - medium,,2015,Day,1946,0,0,Landing Roll,1,Medium
2766,6/16/15 0:00,OR,KPDX,PORTLAND INTL (OR),SWA,SOUTHWEST AIRLINES,YI,Bird,Swallows,N,2015,Day,1008,0,135,Landing Roll,1,Small
2767,6/16/15 0:00,OR,KPDX,PORTLAND INTL (OR),SWA,SOUTHWEST AIRLINES,YI010,Bird,Tree swallow,,2015,Day,1015,0,0,Take-off run,1,Small
2768,6/16/15 0:00,OR,KPDX,PORTLAND INTL (OR),SKW,SKYWEST AIRLINES,YI009,Bird,Cliff swallow,N,2015,Day,949,0,0,Take-off run,1,Small
2769,6/15/15 0:00,OR,KPDX,PORTLAND INTL (OR),DAL,DELTA AIR LINES,R1101,Bird,Barn owl,N,2015,Night,15,50,0,Approach,1,Small
2770,6/10/15 0:00,OR,KPDX,PORTLAND INTL (OR),ASA,ALASKA AIRLINES,YI009,Bird,Cliff swallow,N,2015,Day,1938,0,0,Approach,1,Small
2771,5/30/15 0:00,OR,KPDX,PORTLAND INTL (OR),SWA,SOUTHWEST AIRLINES,YI009,Bird,Cliff swallow,N,2015,Day,1841,0,0,Approach,1,Small
2772,5/28/15 0:00,OR,KPDX,PORTLAND INTL (OR),QXE,HORIZON AIR,ZD102,Bird,Cedar waxwing,N,2015,Day,1939,400,0,Approach,1,Small
2773,5/27/15 0:00,OR,KPDX,PORTLAND INTL (OR),QXE,HORIZON AIR,UNKBS,Bird,Unknown bird - small,N,2015,Day,817,50,125,Approach,1,Small
2774,5/22/15 0:00,OR,KPDX,PORTLAND INTL (OR),QXE,HORIZON AIR,YI009,Bird,Cliff swallow,N,2015,Day,1636,0,0,Landing Roll,1,Small
2775,5/22/15 0:00,OR,KEUG,MAHLON SWEET FLD,QXE,HORIZON AIR,UNKB,Bird,Unknown bird,N,2015,,,0,0,LANDING ROLL,1,
2776,5/21/15 0:00,OR,KPDX,PORTLAND INTL (OR),UNK,UNKNOWN,K3302,Bird,Red-tailed hawk,,2015,,,0,0,,1,Medium
2777,5/21/15 0:00,OR,KEUG,MAHLON SWEET FLD,SKW,SKYWEST AIRLINES,R1101,Bird,Barn owl,N,2015,Night,2138,0,0,Landing Roll,1,Small
2778,5/21/15 0:00,OR,KPDX,PORTLAND INTL (OR),UPS,UPS AIRLINES,UNKBS,Bird,Unknown bird - small,N,2015,Night,525,4000,250,Climb,1,Small
2779,5/15/15 0:00,OR,KPDX,PORTLAND INTL (OR),QXE,HORIZON AIR,YI009,Bird,Cliff swallow,N,2015,Day,1612,600,0,Approach,1,Small
2780,5/13/15 0:00,OR,KOTH,SOUTHWEST OREGON REGIONAL ARPT,AMF,AMERIFLIGHT,UNKB,Bird,Unknown bird,N,2015,,,300,0,APPROACH,1,
2781,5/11/15 0:00,OR,KPDX,PORTLAND INTL (OR),UAL,UNITED AIRLINES,YI010,Bird,Tree swallow,N,2015,Day,1144,0,140,Landing Roll,1,Small
2782,5/10/15 0:00,OR,KMFR,ROGUE VALLEY INTL - MEDFORD ARPT,SKW,SKYWEST AIRLINES,K5114,Bird,American kestrel,N,2015,Day,1220,0,0,Landing Roll,1,Small
2783,5/10/15 0:00,OR,KPDX,PORTLAND INTL (OR),QXE,HORIZON AIR,UNKB,Bird,Unknown bird,N,2015,,,0,0,,1,
2784,5/7/15 0:00,OR,KMFR,ROGUE VALLEY INTL - MEDFORD ARPT,UNK,UNKNOWN,K3302,Bird,Red-tailed hawk,,2015,,,0,0,,1,Medium
2785,5/1/15 0:00,OR,KPDX,PORTLAND INTL (OR),NKS,SPIRIT AIRLINES,ZS007,Bird,Wilson's warbler,N,2015,Night,2325,0,0,Approach,1,Small
2786,4/30/15 0:00,OR,KPDX,PORTLAND INTL (OR),VRD,VIRGIN AMERICA,UNKB,Bird,Unknown bird,N,2015,Night,2300,0,0,Approach,1,
2787,4/27/15 0:00,OR,KPDX,PORTLAND INTL (OR),QXE,HORIZON AIR,K5114,Bird,American kestrel,N,2015,Day,1327,0,0,Approach,1,Small
2788,4/24/15 0:00,OR,KRDM,ROBERTS FIELD ARPT,SKW,SKYWEST AIRLINES,N5105,Bird,Black-bellied plover,N,2015,Day,730,0,0,Climb,1,Small
2789,4/24/15 0:00,OR,KPDX,PORTLAND INTL (OR),SWA,SOUTHWEST AIRLINES,UNKBM,Bird,Unknown bird - medium,N,2015,Day,1610,800,140,Approach,1,Medium
2790,4/23/15 0:00,OR,KPDX,PORTLAND INTL (OR),ASA,ALASKA AIRLINES,N6024,Bird,Least sandpiper,N,2015,Night,2138,0,0,Landing Roll,1,Small
2791,4/22/15 0:00,OR,KRDM,ROBERTS FIELD ARPT,UNK,UNKNOWN,O2205,Bird,Mourning dove,,2015,,,0,0,,1,Small
2792,4/21/15 0:00,OR,KLMT,KLAMATH FALLS INTL,MIL,MILITARY,UNK,Bird,,C,2015,,1450,10000,0,Approach,,
2793,4/19/15 0:00,OR,KAST,ASTORIA REGIONAL,MIL,MILITARY,K2001,Bird,Osprey,N,2015,,820,100,0,Take-off run,,Large
2794,4/15/15 0:00,OR,KHIO,PORTLAND-HILLSBORO ARPT,BUS,BUSINESS,ZX303,Bird,Savannah sparrow,N,2015,Night,2052,0,0,Approach,1,Small
2795,4/10/15 0:00,OR,KPDX,PORTLAND INTL (OR),UNK,UNKNOWN,K3302,Bird,Red-tailed hawk,,2015,,,0,0,,1,Medium
2796,4/9/15 0:00,OR,KOTH,SOUTHWEST OREGON REGIONAL ARPT,BUS,BUSINESS,ZX3,Bird,Sparrows,,2015,Day,1332,80,0,Approach,1,Small
2797,4/9/15 0:00,OR,KHIO,PORTLAND-HILLSBORO ARPT,UNK,UNKNOWN,N6033,Bird,Greater yellowlegs,,2015,,,0,0,,1,Small
2798,4/6/15 0:00,OR,KPDX,PORTLAND INTL (OR),QXE,HORIZON AIR,R1101,Bird,Barn owl,,2015,Night,533,0,0,Take-off run,1,Small
2799,3/27/15 0:00,OR,KPDX,PORTLAND INTL (OR),QXE,HORIZON AIR,UNKB,Bird,Unknown bird,,2015,Day,735,0,0,Approach,1,
2800,3/21/15 0:00,OR,KPDX,PORTLAND INTL (OR),UNK,UNKNOWN,K5114,Bird,American kestrel,,2015,,,0,0,,1,Small
2801,3/15/15 0:00,OR,KPDX,PORTLAND INTL (OR),UNK,UNKNOWN,NE121,Bird,California gull,,2015,,,0,0,,1,Medium
2802,3/14/15 0:00,OR,KMFR,ROGUE VALLEY INTL - MEDFORD ARPT,UNK,UNKNOWN,NE121,Bird,California gull,,2015,,,0,0,,1,Medium
2803,2/24/15 0:00,OR,KPDX,PORTLAND INTL (OR),UNK,UNKNOWN,R2004,Bird,Short-eared owl,,2015,,,0,0,,1,Small
2804,2/23/15 0:00,OR,KPDX,PORTLAND INTL (OR),UNK,UNKNOWN,O2205,Bird,Mourning dove,,2015,,,0,0,,1,Small
2805,2/18/15 0:00,OR,KEUG,MAHLON SWEET FLD,QXE,HORIZON AIR,YH004,Bird,Horned lark,N,2015,Dusk,1811,20,0,Approach,1,Small
2806,2/17/15 0:00,OR,KPDX,PORTLAND INTL (OR),FDX,FEDEX EXPRESS,UNKBM,Bird,Unknown bird - medium,N,2015,Night,2107,4500,250,Climb,1,Medium
2807,2/6/15 0:00,OR,KPDX,PORTLAND INTL (OR),AWE,US AIRWAYS,NE106,Bird,Glaucous-winged gull,N,2015,Day,1519,0,0,Take-off run,1,Medium
2808,2/3/15 0:00,OR,KPDX,PORTLAND INTL (OR),UNK,UNKNOWN,J2109,Bird,Mallard,,2015,,,0,0,,1,Medium
2809,1/18/15 0:00,OR,KEUG,MAHLON SWEET FLD,SKW,SKYWEST AIRLINES,K5114,Bird,American kestrel,N,2015,Day,1700,0,0,Landing Roll,1,Small
2810,1/16/15 0:00,OR,KPDX,PORTLAND INTL (OR),UNK,UNKNOWN,R1101,Bird,Barn owl,,2015,,,0,0,,1,Small
2811,1/14/15 0:00,OR,KPDX,PORTLAND INTL (OR),UNK,UNKNOWN,R2004,Bird,Short-eared owl,,2015,,,0,0,,1,Small
2812,1/14/15 0:00,OR,KPDX,PORTLAND INTL (OR),FDX,FEDEX EXPRESS,UNKBM,Bird,Unknown bird - medium,N,2015,Night,1710,200,155,Approach,1,Medium
2813,1/13/15 0:00,OR,KSLE,MCNARY FLD ARPT,PVT,PRIVATELY OWNED,J2204,Bird,Canada goose,N,2015,Night,1750,500,0,Approach,1,Large
2814,1/7/15 0:00,OR,KPDX,PORTLAND INTL (OR),ATN,AIR TRANSPORT INTL,J2104,Bird,Northern pintail,S,2015,Night,1828,972,180,Climb,10-Feb,Medium
2815,1/5/15 0:00,OR,KPDX,PORTLAND INTL (OR),AMF,AMERIFLIGHT,J2212,Bird,Cackling goose,N,2015,Night,1733,700,0,Approach,1,Large
2816,1/3/15 0:00,OR,KPDX,PORTLAND INTL (OR),UNK,UNKNOWN,J2109,Bird,Mallard,,2015,,,0,0,,1,Medium
2817,1/3/15 0:00,OR,KPDX,PORTLAND INTL (OR),UNK,UNKNOWN,R1101,Bird,Barn owl,,2015,,,0,0,,1,Small
2818,12/30/14 0:00,OR,KPDX,PORTLAND INTL (OR),ASA,ALASKA AIRLINES,UNKB,Bird,Unknown bird,N,2014,Night,1713,0,0,Take-off run,1,
2819,12/26/14 0:00,OR,KPDX,PORTLAND INTL (OR),ASA,ALASKA AIRLINES,R,Bird,Owls,,2014,Night,2004,0,0,Approach,1,Medium
2820,12/26/14 0:00,OR,KEUG,MAHLON SWEET FLD,UNK,UNKNOWN,K3302,Bird,Red-tailed hawk,,2014,,,0,0,,1,Medium
2821,12/23/14 0:00,OR,KRDM,ROBERTS FIELD ARPT,UNK,UNKNOWN,O2205,Bird,Mourning dove,,2014,,,0,0,,1,Small
2822,12/21/14 0:00,OR,KEUG,MAHLON SWEET FLD,AAY,ALLEGIANT AIR,K3201,Bird,Bald eagle,N,2014,Day,937,0,0,Take-off run,1,Large
2823,12/19/14 0:00,OR,KRDM,ROBERTS FIELD ARPT,UNK,UNKNOWN,O2205,Bird,Mourning dove,,2014,,,0,0,,1,Small
2824,12/18/14 0:00,OR,KMFR,ROGUE VALLEY INTL - MEDFORD ARPT,AMF,AMERIFLIGHT,K3302,Bird,Red-tailed hawk,N,2014,Day,800,0,0,Landing Roll,1,Medium
2825,12/14/14 0:00,OR,KHIO,PORTLAND-HILLSBORO ARPT,UNK,UNKNOWN,K5114,Bird,American kestrel,,2014,,,0,0,,1,Small
2826,12/10/14 0:00,OR,KEUG,MAHLON SWEET FLD,BUS,BUSINESS,K3302,Bird,Red-tailed hawk,N,2014,Day,1110,0,70,Take-off run,1,Medium
2827,12/7/14 0:00,OR,KMFR,ROGUE VALLEY INTL - MEDFORD ARPT,UNK,UNKNOWN,O2111,Bird,Rock pigeon,,2014,,,0,0,,1,Small
2828,12/3/14 0:00,OR,KSPB,SCAPPOOSE INDUSTRIAL AIRPARK,BUS,BUSINESS,J2212,Bird,Cackling goose,M?,2014,Day,940,12,70,Approach,1,Large
2829,11/28/14 0:00,OR,KSLE,MCNARY FLD ARPT,UNK,UNKNOWN,M7005,Bird,American coot,,2014,,,0,0,,1,Medium
2830,11/25/14 0:00,OR,KPDX,PORTLAND INTL (OR),DAL,DELTA AIR LINES,NE102,Bird,Mew gull,N,2014,Day,1244,50,0,Approach,10-Feb,Small
2831,11/22/14 0:00,OR,KRDM,ROBERTS FIELD ARPT,UNK,UNKNOWN,J2137,Bird,American black duck,,2014,,,0,0,,1,Medium
2832,11/21/14 0:00,OR,KPDX,PORTLAND INTL (OR),ASA,ALASKA AIRLINES,J2204,Bird,Canada goose,M,2014,Night,2159,0,0,Landing Roll,10-Feb,Large
2833,11/20/14 0:00,OR,KPDX,PORTLAND INTL (OR),UAL,UNITED AIRLINES,UNKB,Bird,Unknown bird,,2014,Night,621,0,0,Take-off run,1,
2834,11/18/14 0:00,OR,KPDX,PORTLAND INTL (OR),UNK,UNKNOWN,R2004,Bird,Short-eared owl,,2014,,,0,0,,1,Small
2835,11/13/14 0:00,OR,KPDX,PORTLAND INTL (OR),UNK,UNKNOWN,R1101,Bird,Barn owl,,2014,,,0,0,,1,Small
2836,11/7/14 0:00,OR,KPDX,PORTLAND INTL (OR),UNK,UNKNOWN,K3502,Bird,Northern harrier,,2014,,,0,0,,1,Medium
2837,11/7/14 0:00,OR,KEUG,MAHLON SWEET FLD,SKW,SKYWEST AIRLINES,Z6007,Bird,American robin,N,2014,Night,2220,80,160,Approach,1,Small
2838,11/7/14 0:00,OR,KEUG,MAHLON SWEET FLD,UAL,UNITED AIRLINES,UNKB,Bird,Unknown bird,,2014,Day,1450,0,0,Take-off run,1,
2839,11/6/14 0:00,OR,KHIO,PORTLAND-HILLSBORO ARPT,BUS,BUSINESS,J2104,Bird,Northern pintail,N,2014,Day,655,0,0,Climb,1,Medium
2840,11/1/14 0:00,OR,KPDX,PORTLAND INTL (OR),NKS,SPIRIT AIRLINES,J2103,Bird,American wigeon,N,2014,Night,2145,0,0,Approach,1,Medium
2841,10/31/14 0:00,OR,KMFR,ROGUE VALLEY INTL - MEDFORD ARPT,UNK,UNKNOWN,NE101,Bird,Herring gull,,2014,,,0,0,,1,Medium
2842,10/29/14 0:00,OR,KEUG,MAHLON SWEET FLD,SKW,SKYWEST AIRLINES,UNKB,Bird,Unknown bird,N,2014,Day,1405,0,0,Landing Roll,1,
2843,10/28/14 0:00,OR,KEUG,MAHLON SWEET FLD,BUS,BUSINESS,NE1,Bird,Gulls,N,2014,Day,1210,0,0,Take-off run,1,Medium
2844,10/27/14 0:00,OR,KEUG,MAHLON SWEET FLD,QXE,HORIZON AIR,1C2106,Mammal,Silver-haired bat,N,2014,Night,2039,300,119,Approach,1,Small
2845,10/25/14 0:00,OR,KEUG,MAHLON SWEET FLD,SKW,SKYWEST AIRLINES,NE1,Bird,Gulls,N,2014,Day,1600,0,0,Landing Roll,1,Medium
2846,10/23/14 0:00,OR,KPDX,PORTLAND INTL (OR),ASA,ALASKA AIRLINES,Y,Bird,Perching birds (y),N,2014,Day,915,0,0,Landing Roll,1,Small
2847,10/19/14 0:00,OR,KPDX,PORTLAND INTL (OR),QXE,HORIZON AIR,K3302,Bird,Red-tailed hawk,N,2014,Dusk,1813,0,0,Landing Roll,1,Medium
2848,10/14/14 0:00,OR,KPDX,PORTLAND INTL (OR),FFT,FRONTIER AIRLINES,UNKBM,Bird,Unknown bird - medium,N,2014,Night,2250,500,140,Approach,1,Medium
2849,10/13/14 0:00,OR,KLMT,KLAMATH FALLS INTL,UNK,UNKNOWN,ZX303,Bird,Savannah sparrow,,2014,,,0,0,,1,Small
2850,10/10/14 0:00,OR,KPDX,PORTLAND INTL (OR),SWA,SOUTHWEST AIRLINES,UNKBS,Bird,Unknown bird - small,N,2014,Day,730,1000,200,Climb,10-Feb,Small
2851,10/9/14 0:00,OR,KMFR,ROGUE VALLEY INTL - MEDFORD ARPT,UNK,UNKNOWN,1C2,Mammal,Microbats,,2014,,,0,0,,1,Small
2852,10/7/14 0:00,OR,KLMT,KLAMATH FALLS INTL,UNK,UNKNOWN,ZX017,Bird,American goldfinch,,2014,,,0,0,,1,Small
2853,10/2/14 0:00,OR,KPDX,PORTLAND INTL (OR),BUS,BUSINESS,K2001,Bird,Osprey,S,2014,Day,1610,1000,0,Approach,1,Large
2854,9/30/14 0:00,OR,KPDX,PORTLAND INTL (OR),AWE,US AIRWAYS,K1002,Bird,Turkey vulture,M,2014,Day,1310,0,0,Approach,1,Large
2855,9/26/14 0:00,OR,KPDX,PORTLAND INTL (OR),SWA,SOUTHWEST AIRLINES,ZD102,Bird,Cedar waxwing,N,2014,Day,1000,500,135,Approach,10-Feb,Small
2856,9/26/14 0:00,OR,KPDX,PORTLAND INTL (OR),SWA,SOUTHWEST AIRLINES,UNKBS,Bird,Unknown bird - small,N,2014,,,200,128,Approach,1,Small
2857,9/26/14 0:00,OR,KPDX,PORTLAND INTL (OR),ASA,ALASKA AIRLINES,Y,Bird,Perching birds (y),N,2014,Night,2000,0,0,Landing Roll,1,Small
