INCIDENT_DATE,STATE,AIRPORT_ID,AIRPORT,OPID,OPERATOR,ATYPE,TYPE_ENG,SPECIES_ID,SPECIES,DAMAGE,COST_REPAIRS,AMA,AMO,EMA,EMO,AC_CLASS,AC_MASS,NUM_ENGS,ENG_1_POS,ENG_2_POS,ENG_3_POS,ENG_4_POS,REG,FLT,REMAINS_COLLECTED,REMAINS_SENT,INCIDENT_MONTH,INCIDENT_YEAR,TIME_OF_DAY,TIME,FAAREGION,ENROUTE,RUNWAY,LOCATION,HEIGHT,SPEED,DISTANCE,PHASE_OF_FLT,STR_RAD,DAM_RAD,STR_WINDSHLD,DAM_WINDSHLD,STR_NOSE,DAM_NOSE,STR_ENG1,DAM_ENG1,STR_ENG2,DAM_ENG2,STR_ENG3,DAM_ENG3,STR_ENG4,DAM_ENG4,INGESTED,STR_PROP,DAM_PROP,STR_WING_ROT,DAM_WING_ROT,STR_FUSE,DAM_FUSE,STR_LG,DAM_LG,STR_TAIL,DAM_TAIL,STR_LGHTS,DAM_LGHTS,STR_OTHER,DAM_OTHER,OTHER_SPECIFY,EFFECT,EFFECT_OTHER,SKY,PRECIP,BIRDS_SEEN,BIRDS_STRUCK,SIZE,WARNED,COMMENTS,REMARKS,AOS,COST_OTHER,COST_REPAIRS_INFL_ADJ,COST_OTHER_INFL_ADJ,REPORTED_NAME,REPORTED_TITLE,REPORTED_DATE,SOURCE,PERSON,NR_INJURIES,NR_FATALITIES,LUPDATE,TRANSFER,INDICATED_DAMAGE
12/8/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-900,D,J2112,Ring-necked duck,N,,148,48,10,1,A,4,2,1,1,,,N436AS,323,TRUE,TRUE,12,2015,Day,1645,ANM,,16R,,300,,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4H MLG STRUT + 4H NOSE GEAR DOOR,None,,Overcast,Rain,,1,Medium,,"xxxx-x-xx-xxxxxx, Rx, MOR",,,,,,Deleted,Deleted,,Multiple,Tower,,,10/14/16 0:00,FALSE,FALSE
12/7/15 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),UNK,UNKNOWN,UNKNOWN,,NE106,Glaucous-winged gull,,,,,,,,,,,,,,,,TRUE,FALSE,12,2015,,,ANM,,16R/34L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,xxxx-xx-xx-xxxxxx,MX DEPT RECOVERED GULL ON MORNING RWY CHECK NEAR EDGE LINE AT TWY A2. NOT REPORTED BY ANY PILOTS AND TOWER WAS NEVER NOTIFIED OF AN INCIDENT.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,7/8/16 0:00,FALSE,FALSE
12/1/15 0:00,WA,KBLI,BELLINGHAM INTL,UNK,UNKNOWN,UNKNOWN,,N5111,Killdeer,,,,,,,,,,,,,,,,TRUE,FALSE,12,2015,,,ANM,,16,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-xx-x-xxxxxx,"FOUND THE REMAINS OF ONE KILLDEER, 250' FROM THE APCH END OF RWY 16, 60' TO THE RIGHT OF C/L. 3:40 AM NIGHT",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,7/8/16 0:00,FALSE,FALSE
11/21/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,1D2,Rabbits,,,,,,,,,,,,,,,,TRUE,TRUE,11,2015,,,ANM,,34L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,10-Feb,Medium,,"xxxx-x-xx-xxxxxx, Rx",MULTIPLE SPECIES. ONE UNDETERMINED SPECIES OF RABBIT/HARE AND TWO WESTERN MEADOWLARKS. FOD RECOVERY FROM SURFACE. NO REPORTED STRIKE.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,6/28/16 0:00,FALSE,FALSE
11/20/15 0:00,WA,KEAT,PANGBORN MEMORIAL,UNK,UNKNOWN,UNKNOWN,,YH004,Horned lark,,,,,,,,,,,,,,,,TRUE,FALSE,11,2015,,,ANM,,30-Dec,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-xx-xx-xxxxxx,ARPT MX FOUND BIRD REMAINS ON RWY DURING ROUTINE AIRFLD INSPN.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,6/28/16 0:00,FALSE,FALSE
11/17/15 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,BUS,BUSINESS,GLOBAL EXPRS,D,NE106,Glaucous-winged gull,N,,188,11,9,3,A,4,2,5,5,,,N709DS,,TRUE,TRUE,11,2015,Dawn,714,ANM,,13R,,0,,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,Rain,,1,Medium,Y,"xxxx-xx-xx-xxxxxx, Rx OPERATOR / OWNER = CB AIR LLC","BIRD CARCASS FOUND FULLY INTACT N OF THE A7 INTXN, E OF THE RWY C/L. PILOTS INDICATED THEY DID NOT KNOW A BIRDSTRIKE HAD OCCURRED AND ELECTED TO CONTINUE FLIGHT. NO DMG OBSERVED UPON ARRIVAL AT THEIR INTENDED DESTINATION.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,6/28/16 0:00,FALSE,FALSE
11/17/15 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UPS,UPS AIRLINES,B-757-200,D,NE1,Gulls,S,110000,148,26,34,40,A,4,2,1,1,,,N421UP,987,TRUE,TRUE,11,2015,Night,2051,ANM,,13R,,0,,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Aborted Take-off,,Overcast,Rain,1,1,Medium,,"xxxx-xx-xx-xxxxxx, Rx","SEVEN BLADES BENT AND REPLACED. ROUGH ESTIMATE OF COSTS (PARTS ONLY) WAS $110,000.",36,,107138,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,6/28/16 0:00,FALSE,TRUE
11/16/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,K3302,Red-tailed hawk,,,,,,,,,,,,,,,,TRUE,FALSE,11,2015,,,ANM,,,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,xxxx-xx-xx-xxxxxx,"830 DAY. INJURED RTHA RECVRD FROM ARPT ADJ MITIGATION SITE, UNDERNEATH LANDING LIGHTS FOR 16C RWY. NO REPORTED STRIKE. BIRD RECVRD ALIVE BY HAND AND TRANSPORTED FOR REHAB.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,6/28/16 0:00,FALSE,FALSE
11/16/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-900,D,ZC204,American pipit,N,,148,48,10,1,A,4,2,1,1,,,N457AS,,TRUE,TRUE,11,2015,,,ANM,,,,,,,Climb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,"xxxx-x-xx-xxxxxx, Rx","""REF LOG PS 11397477. BIRD ENTERED GAS PATH #1 ENGINE. "" NO OTHER INFO ON FORM.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,6/28/16 0:00,FALSE,FALSE
11/15/15 0:00,WA,KBLI,BELLINGHAM INTL,AAY,ALLEGIANT AIR,A-319,D,NE106,Glaucous-winged gull,N,,04A,6,10,1,A,4,2,1,1,,,N304NV,229,TRUE,TRUE,11,2015,Day,1515,ANM,,16,,0,,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Precautionary Landing,,Some Cloud,None,10-Feb,1,Medium,,"xxxx-xx-xx-xxxxxx, Rx",,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,6/28/16 0:00,FALSE,FALSE
11/14/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,NE106,Glaucous-winged gull,,,,,,,,,,,,,,,,TRUE,FALSE,11,2015,,,ANM,,34R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,xxxx-xx-xx-xxxxxx,153 NIGHT. FOD RECOVERY FROM SURFACE. NO REPORTED STRIKE.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,6/28/16 0:00,FALSE,FALSE
11/10/15 0:00,WA,KPSC,TRI-CITIES,QXE,HORIZON AIR,DHC8 DASH 8,C,R2008,Burrowing owl,N,,303,10,31,10,A,3,2,4,4,,,,2100,TRUE,FALSE,11,2015,Night,2352,ANM,,30-Dec,,0,,0,Landing Roll,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,,1,Small,,xxxx-xx-xx-xxxxxx,,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,,FALSE,FALSE
11/9/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,R2004,Short-eared owl,,,,,,,,,,,,,,,,TRUE,FALSE,11,2015,,,ANM,,16R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-xx-xx-xxxxxx,FOD RECOVERY. NO OTHER INFORMATION. 00:48 AM NIGHT,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,,FALSE,FALSE
11/7/15 0:00,WA,KGEG,SPOKANE INTERNATIONAL,SKW,SKYWEST AIRLINES,CRJ900,D,L4302,Gray partridge,S,5427992,188,17,22,4,A,4,2,5,5,,,N616QX,4471,TRUE,TRUE,11,2015,Day,1637,ANM,,21,,0,,0,Take-off run,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Precautionary Landing,RETURNED FOR FULL STOP LANDING AFTER T/O.,Overcast,None,10-Feb,10-Feb,Small,,"xxxx-xx-x-xxxxxx, Rx","PILOT REPORTED SEEING AND STRIKING 1 BIRD AND NPOSSIBLY ANOTHER ON ROTATION WHILE TAKING OFF RWY 21. RECEIVED SEVERAL REPORTS OF IRREGULAR ENGINE NOISE COMING FROM RIGHT ENGINE. A/C RETURNED AND LANDED W/O INCIDENT. FOUND SNARGE UNDER F/O'S WINDSHIELD (1) ON LEADING EDGE OF RIGHT WING (2) AND INGESTED IN THE RIGHT ENGINE (3). ALL 3 WERE GRAY PARTRIDGE. ALL 28 FAN BLADES WERE REMOVED. 5 WERE SCRAPPED, 23 OTHERS WILL BE CLEANED. 31 HOURS SPENT ON REPAIR, A/C WAS DOWN FOR 14 HRS.",14,,5286782,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,,FALSE,TRUE
11/6/15 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,WJA,WESTJET,B-737-800,D,NE1,Gulls,N,,148,43,10,1,A,4,2,1,1,,,C-FYBK,8965,TRUE,TRUE,11,2015,Day,1200,ANM,,13R,,0,,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPORTED,None,,No Cloud,None,,1,Medium,N,"xxxx-xx-x-xxxxxx, Rx","AT APPROX 1200L, OPS WAS NOTIFIED BY ATCT THAT A DEPARTING A/C HAD REPORTED STRIKING A GULL ON ROTATION. OPS INSPECTED THE RWY AND FOUND THE DECEASED GULL ON RWY 13R JUST SOUTH OF B2. BIRD WAS WHOLLY INTACT AND FEATHERS WERE COLELCTED TO SEND TO SMITHSONIAN. ATCT ADVISED THAT THE REPORTING A/C WAS A BOEING COMPANY A/C. OPS MADE CONTACT WITH A BOEING FIRE TO INQUIRE ABOUT THE DISPOSITION OF THE FLIGHT. A/C WAS DETERMINED TO BE A B-737 DELIVERY A/C DEPARTING AS WESTJET 8965 TO YYC. PILOT REPORTED STRIK TO ATCT ON DPEARTURE BUT ELECTED NOT OT RETURN. NO FURTHER INFORMATION WAS RECEIVED. UNDETERMINED SPECIES OF WHITE-HEADED GULL. INSUFFICIENT DIAGNOSTIC MATERIAL FOR MORE SPECIFIC ID.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,,FALSE,FALSE
11/4/15 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),BOE,BOEING COMMERCIAL AIRPLANE GRP,B-747-8 SERIES,D,YL001,European starling,N,,148,,22,,A,5,4,4,4,4,4,N859GT,C-2,TRUE,FALSE,11,2015,Day,845,ANM,,16R,,200,145,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,Rain,11-100,10-Feb,Small,,xxxx-xx-xx-xxxxxx,"PILOT REPORTEDLY FLEW THROUGH A FLOCK OF STARLINGS ON APCH. ON POST FLIGHT INSPECTION, SNARGE WAS FOUND. NO DAMAGE",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,,FALSE,FALSE
10/31/15 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,UNKNOWN,,NE106,Glaucous-winged gull,,,,,,,,,,,,,,,,TRUE,FALSE,10,2015,,,ANM,,13R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,xxxx-xx-xx-xxxxxx,CARCASS ON RWY. 1140 DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,6/10/16 0:00,FALSE,FALSE
10/30/15 0:00,WA,KBLI,BELLINGHAM INTL,QXE,HORIZON AIR,DHC8 DASH 8,C,NE1,Gulls,N,,303,10,31,10,A,3,2,4,4,,,N452QX,2486,TRUE,FALSE,10,2015,Day,1015,ANM,,16,,0,,0,Landing Roll,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,Rain,10-Feb,1,Medium,,xxxx-xx-xx-xxxxxx,GULL FOUND ON RWY 16 NEAR TWY F.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,6/10/16 0:00,FALSE,FALSE
10/28/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,SWA,SOUTHWEST AIRLINES,B-737-300,D,UNKBS,Unknown bird - small,N,,148,24,10,1,A,4,2,1,1,,,N317WN,2635,FALSE,FALSE,10,2015,Day,1545,ANM,,,,5000,210,10,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,None,,1,Small,N,xxxx-xx-xx-xxxxxx,,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,6/10/16 0:00,FALSE,FALSE
10/27/15 0:00,WA,KGEG,SPOKANE INTERNATIONAL,CPZ,COMPASS AIRLINES,EMB-170,D,ZX202,Snow bunting,,,332,,22,4,A,4,2,1,1,,,N609CZ,5787,TRUE,TRUE,10,2015,Day,900,ANM,,21,,0,,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPTD,None,,Overcast,,,10-Feb,Small,,"xxxx-xx-xx-xxxxxx, Rx",,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,6/10/16 0:00,FALSE,FALSE
10/27/15 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UNK,UNKNOWN,UNKNOWN,,N5111,Killdeer,,,,,,,,,,,,,,,,TRUE,TRUE,10,2015,,,ANM,,13R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,"xxxx-xx-xx-xxxxxx, Rx",820 DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,6/10/16 0:00,FALSE,FALSE
10/26/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-900,D,NE106,Glaucous-winged gull,,,148,48,10,1,A,4,2,1,1,,,N497AS,788,TRUE,FALSE,10,2015,Day,1140,ANM,,16L,,,,,Departure,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPTD,,,,,,1,Medium,,xxxx-xx-xx-xxxxxx,FOD RECOVERY FROM SURFACE.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,6/10/16 0:00,FALSE,FALSE
10/23/15 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),UNK,UNKNOWN,UNKNOWN,,R1101,Barn owl,,,,,,,,,,,,,,,,TRUE,FALSE,10,2015,,,ANM,,16R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-xx-xx-xxxxxx,,,,,,,,,FAA Form 5200-7-E,Carcass Found,,,6/10/16 0:00,FALSE,FALSE
10/23/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,N6039,Wilson's snipe,,,,,,,,,,,,,,,,TRUE,TRUE,10,2015,,,ANM,,34L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,"xxxx-xx-xx-xxxxxx, Rx",100 NIGHT.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,6/10/16 0:00,FALSE,FALSE
10/23/15 0:00,WA,KYKM,YAKIMA AIR TERMINAL/MCALLISTER FIELD,UNK,UNKNOWN,UNKNOWN,,1F31,Raccoon,,,,,,,,,,,,,,,,TRUE,FALSE,10,2015,,,ANM,,27,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Large,,xxxx-xx-xx-xxxxxx,505 NIGHT. FOUND APPROX 500 FEET FROM APRCH END OF RWY 27 DURING DAILY INSPN.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,6/10/16 0:00,FALSE,FALSE
10/22/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-900,D,N6039,Wilson's snipe,N,,148,48,10,1,A,4,2,1,1,,,N481AS,767,TRUE,TRUE,10,2015,Night,2115,ANM,,,,100,,0,Climb,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,1,10-Feb,Small,,"xxxx-xx-xx-xxxxxx, Rx, xx-xx-xxxxxx, Rx",TWO CARCASSES RECVRD ON FOD PICKUP FROM RWY SURFACE. AMERICAN PIPIT AND WILSON'S SNIPE. LIKELY FROM THE SAME EVENT.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,6/10/16 0:00,FALSE,FALSE
10/21/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-800,D,Z9001,Golden-crowned kinglet,N,,148,43,10,1,A,4,2,1,1,,,N531AS,114,TRUE,TRUE,10,2015,Dawn,700,ANM,,,,0,,0,Landing Roll,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,Fog,,1,Small,,"xxxx-xx-xx-xxxxxx, Rx",,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,6/10/16 0:00,FALSE,FALSE
10/21/15 0:00,WA,KYKM,YAKIMA AIR TERMINAL/MCALLISTER FIELD,UNK,UNKNOWN,UNKNOWN,,K5114,American kestrel,,,,,,,,,,,,,,,,TRUE,FALSE,10,2015,,,ANM,,27,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-xx-xx-xxxxxx,,,,,,,,,FAA Form 5200-7-E,Carcass Found,,,6/10/16 0:00,FALSE,FALSE
10/20/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,BUS,BUSINESS,CL-600,D,ZC204,American pipit,N,,188,6,22,4,A,3,2,5,5,,,N76SF,,TRUE,TRUE,10,2015,Day,,ANM,,,,,,,Approach,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,,1,Small,,"xxxx-xx-xx-xxxxxx, Rx OPERATOR / OWNER = STATE FARM MUTUAL",,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,6/10/16 0:00,FALSE,FALSE
10/20/15 0:00,WA,KEPH,EPHRATA MUNICIPAL ARPT,GOV,GOVERNMENT,BE-23 SUNDOWNER,A,UNKBM,Unknown bird - medium,M?,,123,4,7,10,A,1,1,7,,,,N60501,,FALSE,FALSE,10,2015,Night,2000,ANM,,21,,200,68,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,Precautionary Landing,,No Cloud,None,1,10-Feb,Medium,N,xxxx-xx-xx-xxxxxx OPERATOR / OWNER = BIG BEND COMMUNITY COLLEGE,,,,,,Deleted,Deleted,,FAA Form 5200-7-E,,,,6/10/16 0:00,FALSE,TRUE
